seed,hallucination_rate,controller,final_vhat,final_vtrue,viol_rate,conv_steps,pearson_r,spearman_r
80,0.0,adaptive,0.0,0.7133010839337793,0.4174174174174174,28,0.9175735850134213,0.05325485841386696
81,0.0,no_damping,9.992007221626409e-16,482580661294.50867,0.014014014014014014,1000,-0.4240641498995272,-0.841267779520002
81,0.0,cosine,0.00023966474472557824,0.0019251083778907586,0.24024024024024024,534,0.027710380340911615,-0.006202357375043476
81,0.0,grad_clip,0.026479725476303412,0.17129416250593887,0.46546546546546547,6,0.0413060953817087,0.6930331954687823
81,0.0,adam,0.0002223784326398048,0.0016434397886621688,0.46546546546546547,8,-0.04116757266696635,0.03416762886589135
81,0.0,adaptive,31.34521770225495,9.695051949103233,0.4214214214214214,15,0.9327231382080754,0.09660360729287085
42,0.1,no_damping,9.992007221626409e-16,259131081952.30545,0.012012012012012012,1000,-0.420305144187524,0.6716960663461597
42,0.1,cosine,0.0005939897095453839,0.026264931240737296,0.1981981981981982,533,0.06225822126905049,0.14565981785225302
42,0.1,grad_clip,0.0,0.06648565026367463,0.4974974974974975,8,0.070857375427752,0.7294605715571616
42,0.1,adam,0.0015980098049848237,0.041985817043674024,0.44144144144144143,9,0.04142066381500705,0.15138003196688388
42,0.1,adaptive,0.0,0.3567213883586704,0.3033033033033033,22,0.822593298419445,0.21649320196301094
43,0.1,no_damping,9.992007221626409e-16,293595384318.185,0.012012012012012012,1000,-0.42326606661399513,0.6714513218163802
43,0.1,cosine,0.00015249541118513655,0.028287117685780728,0.1941941941941942,530,0.09315994872756597,0.2121686668170429
43,0.1,grad_clip,0.0015641819185509707,0.1740774326149472,0.5025025025025025,7,0.11072159016485848,0.7284465180750648
43,0.1,adam,9.970195603324842e-05,0.08435942705512924,0.42742742742742745,6,0.04050767874476212,0.2654868016393433
43,0.1,adaptive,0.0,0.20979109937805226,0.3063063063063063,19,0.8836725986314438,0.24309078750394544
44,0.1,no_damping,9.992007221626409e-16,431695123769.721,0.015015015015015015,1000,-0.41088014950118895,0.657716749181877
44,0.1,cosine,8.862912681033364e-05,0.18884120577559876,0.19019019019019018,530,0.011015343585732239,0.1269994234099802
44,0.1,grad_clip,0.0,0.1335249370675673,0.5055055055055055,9,0.14811114131155134,0.7257666296146728
44,0.1,adam,0.013869216119238068,0.48479319839366386,0.42042042042042044,23,0.07143408176537643,0.17524317611884915
44,0.1,adaptive,0.07491179679399938,1.6597991266026604,0.30430430430430433,20,0.8273466432678966,0.2577097798839858
45,0.1,no_damping,9.992007221626409e-16,234040483031.05023,0.016016016016016016,1000,-0.36567302025853543,-0.824212699731052
45,0.1,cosine,0.00025224926193330655,0.006653811606267334,0.2042042042042042,530,0.12426460200449035,0.09240508005719068
45,0.1,grad_clip,0.0,0.10383608413407995,0.4974974974974975,4,0.49048895489648553,0.7237638526078799
45,0.1,adam,0.00021778535638016476,0.01483122551391877,0.4184184184184184,8,0.21617190454736834,0.20822514854500865
45,0.1,adaptive,0.0,0.6903011086836891,0.3203203203203203,8,0.8467946528824799,0.23525932755051485
46,0.1,no_damping,9.992007221626409e-16,378779876719.03864,0.014014014014014014,1000,-0.41399408591034526,0.661825318216218
46,0.1,cosine,0.0002831375930726929,0.0882359768517318,0.2082082082082082,532,0.13678156912874462,0.3857990513354327
46,0.1,grad_clip,0.1346169449237201,0.21043464421772573,0.4894894894894895,6,0.1853745641867673,0.7209820082554519
46,0.1,adam,0.0001321789205581311,0.12866038860507173,0.42742742742742745,8,0.06790587974695296,0.22953882783403398
46,0.1,adaptive,0.0,0.5897013999026368,0.2992992992992993,14,0.8287043715123589,0.2652575786191155
47,0.1,no_damping,9.992007221626409e-16,320196801668.59607,0.013013013013013013,1000,-0.4169853947680974,-0.8405899563092644
47,0.1,cosine,0.0007546864294861248,0.06517814013005364,0.2082082082082082,528,0.1208946027853454,0.029277406728482728
47,0.1,grad_clip,0.5452305128185733,0.40038242129280555,0.4874874874874875,10,0.04749835817455803,0.7038318075162334
47,0.1,adam,0.0017240898842767565,0.11566799849755852,0.43743743743743746,11,0.011494895650920616,0.12823130999701227
47,0.1,adaptive,1959.6139465649626,21.955621727630234,0.3183183183183183,31,0.839066707216342,0.08366273775652132
48,0.1,no_damping,9.992007221626409e-16,231621839301.2745,0.016016016016016016,1000,-0.3857104367883527,-0.8361548056774173
48,0.1,cosine,0.00016169449431681514,0.021388176596563505,0.21021021021021022,531,0.0767552330149325,0.05198421662481873
48,0.1,grad_clip,0.04253080419750996,0.1665356893250274,0.4874874874874875,6,0.14997138072143298,0.719781721256039
48,0.1,adam,2.1930158463275394e-05,0.04519626490125097,0.4314314314314314,14,0.23973214113083557,0.1980844007533651
48,0.1,adaptive,0.0,0.3894062595220993,0.30430430430430433,19,0.8439905934370142,0.1541210711346394
49,0.1,no_damping,9.992007221626409e-16,310881153065.09973,0.013013013013013013,1000,-0.4077725071683088,-0.8343240959609868
49,0.1,cosine,0.000204136394312833,0.0493354550668012,0.1981981981981982,529,0.12033306055756089,0.09611105581640612
49,0.1,grad_clip,0.0,0.1232551919229357,0.4974974974974975,7,0.13037177018528504,0.7337947865334523
49,0.1,adam,7.796331870367535e-05,0.16858737222285175,0.42242242242242245,11,0.0794534890498891,0.21788918820241845
49,0.1,adaptive,0.0,1.502047599247616,0.2992992992992993,11,0.8201770574707851,0.2485840747423533
50,0.1,no_damping,9.992007221626409e-16,466967769129.1857,0.013013013013013013,1000,-0.4312175027328745,0.6654574828537703
50,0.1,cosine,0.00021734327883330716,0.008734038325363042,0.1971971971971972,531,-0.004858163383178051,0.14656262404754838
50,0.1,grad_clip,0.0006227110016683807,0.07763821912609907,0.4954954954954955,8,0.11315883536033633,0.7176302474682756
50,0.1,adam,2.120434909464133e-05,0.015143736476060835,0.43843843843843844,17,0.0424737540299041,0.1668684530830139
50,0.1,adaptive,1700.3562299079254,15.913566784987735,0.2932932932932933,23,0.8364880660985028,0.3211419769593126
51,0.1,no_damping,9.992007221626409e-16,389048859095.1745,0.016016016016016016,1000,-0.39921627817334626,0.6540632982524571
51,0.1,cosine,8.945103967382291e-05,0.07647050768221507,0.2082082082082082,528,-0.01236915469705392,0.14830168626251855
51,0.1,grad_clip,0.10517289751654485,0.1924885033259022,0.5105105105105106,5,0.3199485526060324,0.7371732866177165
51,0.1,adam,4.903360948421848e-06,0.1122882913351086,0.44044044044044045,10,0.12223574433679853,0.19966350763933818
51,0.1,adaptive,0.0001600384201385564,0.036362119361717085,0.2912912912912913,14,0.8723450811773766,0.20218391293392235
52,0.1,no_damping,9.992007221626409e-16,238226751898.69455,0.013013013013013013,1000,-0.4016804062209573,-0.8350161350022779
52,0.1,cosine,0.00034926316406511397,0.04269284292083693,0.1941941941941942,529,0.04451172172290748,0.0888044205917561
52,0.1,grad_clip,0.001285967639898099,0.2402560775890216,0.5045045045045045,5,0.6382419307011867,0.7143285097256222
52,0.1,adam,0.0003489947847987155,0.07483672186596199,0.4144144144144144,28,0.33062168343494175,0.19647123782820583
52,0.1,adaptive,0.003523754566760663,0.1177108847830796,0.28128128128128127,10,0.7976914388260081,0.2518669464407404
53,0.1,no_damping,9.992007221626409e-16,383713900072.5923,0.014014014014014014,1000,-0.41414315925440304,0.6618622909723444
53,0.1,cosine,0.000387649631831725,0.08770392554539337,0.2122122122122122,530,0.13682835763804066,0.42869541334844385
53,0.1,grad_clip,0.007090143691471113,0.2332914652677677,0.5105105105105106,6,0.1669677988887799,0.7627384770400588
53,0.1,adam,0.002617606913572933,0.2085377877445601,0.44744744744744747,6,0.08181002517896518,0.239696789371778
53,0.1,adaptive,0.0,1.5905658685741995,0.3103103103103103,12,0.8695205453399245,0.27075178876448586
54,0.1,no_damping,9.992007221626409e-16,250427468167.86993,0.014014014014014014,1000,-0.3948440080754505,-0.8356315751645214
54,0.1,cosine,0.0003759568861301358,0.019050495141827443,0.2022022022022022,532,0.09582118473490181,0.08855024728093963
54,0.1,grad_clip,0.07403856064849182,0.20244952538501432,0.4944944944944945,8,0.08381261380572055,0.752356260212395
54,0.1,adam,0.0003379529719488892,0.032865182282766456,0.4344344344344344,17,0.019991890138149334,0.12852869307175058
54,0.1,adaptive,0.00023998622399501755,0.08921807361562045,0.3053053053053053,27,0.8366354581402932,0.24725579266603667
55,0.1,no_damping,9.992007221626409e-16,400571970195.73773,0.013013013013013013,1000,-0.4160451639946575,0.666984609859904
55,0.1,cosine,0.0002192203922810042,0.02692248012021608,0.21121121121121122,530,-0.026622940162122157,0.200576584198444
55,0.1,grad_clip,0.0,0.1118308619475897,0.4844844844844845,13,0.020038016074546132,0.7206409302762866
55,0.1,adam,0.0001340989617341984,0.03287604129449842,0.4294294294294294,21,0.022940756685536003,0.20910488818121703
55,0.1,adaptive,0.07709388374633033,0.14995078968074568,0.3073073073073073,29,0.7890584084834402,0.21509251978906643
56,0.1,no_damping,9.992007221626409e-16,253815183384.73328,0.015015015015015015,1000,-0.38047991206673376,0.6620399076127608
56,0.1,cosine,0.0020768549832366192,0.04772442365643932,0.1961961961961962,531,0.13215721886310214,0.32688593232206303
56,0.1,grad_clip,0.17416900693206583,0.33226887719739023,0.4854854854854855,10,0.1173376360797573,0.7370191135675775
56,0.1,adam,0.2093780192560294,0.31896131201783207,0.43743743743743746,20,0.07537828244859271,0.17883876142713587
56,0.1,adaptive,1029.512676762348,18.390103289639374,0.30430430430430433,17,0.8157285526265561,0.1490298663328771
57,0.1,no_damping,9.992007221626409e-16,490439177873.4125,0.01701701701701702,1000,-0.38734399038437956,0.6525228834287797
57,0.1,cosine,0.00196820827234839,0.06501795711248906,0.2092092092092092,531,0.10798420339495773,0.06854447812343949
57,0.1,grad_clip,0.013565705798938827,0.12040013303896684,0.4994994994994995,6,0.1281008420715157,0.7531043963763021
57,0.1,adam,0.004669967307376106,0.08513648241594833,0.42342342342342343,7,0.07314901128674213,0.2056008781409546
57,0.1,adaptive,0.0,0.6256735928593867,0.2962962962962963,13,0.7770889664817094,0.1897819226797116
58,0.1,no_damping,9.992007221626409e-16,482805782264.23413,0.014014014014014014,1000,-0.4157398161847501,-0.8349967970701389
58,0.1,cosine,0.0003154914617092568,0.044039753860464693,0.2002002002002002,525,0.04587708342580909,0.1334407724964706
58,0.1,grad_clip,0.00470462290115178,0.13048231011622569,0.4974974974974975,8,0.07332170033381374,0.6929527342774695
58,0.1,adam,0.00027562881148360897,0.046582545088222974,0.4314314314314314,10,0.05044825251067372,0.19607457410127938
58,0.1,adaptive,0.0,0.4389229475118142,0.2932932932932933,29,0.771112822253766,0.17543402191420748
59,0.1,no_damping,9.992007221626409e-16,330407961353.6995,0.016016016016016016,1000,-0.3669897023132236,0.6597130620448189
59,0.1,cosine,0.00020834418566584244,0.025670485856972177,0.19519519519519518,531,0.13910971992647675,0.11962291927911903
59,0.1,grad_clip,0.0035793108984483717,0.11424120321386937,0.5005005005005005,10,0.04853124925989649,0.7074907414941026
59,0.1,adam,0.00012745191560369242,0.04997951054652608,0.44044044044044045,22,-0.0002921166710661059,0.14165992554258122
59,0.1,adaptive,5.790382000115507e-05,0.009882036114349313,0.2872872872872873,29,0.8317758049511548,0.24205092913699983
60,0.1,no_damping,9.992007221626409e-16,292445139513.4753,0.013013013013013013,1000,-0.4144729251040388,-0.8413386074230994
60,0.1,cosine,0.00024373395414374691,0.017613231627342817,0.2032032032032032,531,0.10181498322167855,0.07112894260648824
60,0.1,grad_clip,0.007740822435334643,0.177650254676395,0.4964964964964965,9,0.1316377657004372,0.7131489898500365
60,0.1,adam,0.00022237891361053365,0.025397281900770192,0.42342342342342343,14,0.03049732213129462,0.2549764449809865
60,0.1,adaptive,0.0,0.029800289948223792,0.2972972972972973,24,0.7609003045861954,0.19424766145504552
61,0.1,no_damping,9.992007221626409e-16,491605078107.4914,0.013013013013013013,1000,-0.4332552542909096,-0.8406817657694172
61,0.1,cosine,0.00015491059015166912,0.022781075973560404,0.22022022022022023,529,0.010531854790320455,0.060044498486088
61,0.1,grad_clip,0.0,0.040889111381337793,0.4924924924924925,8,0.08254426934594145,0.6813972830030126
61,0.1,adam,5.26370630069436e-05,0.027652143486601125,0.4364364364364364,10,0.035399545262786054,0.17027921980865365
61,0.1,adaptive,0.0,0.2500998270613302,0.3113113113113113,20,0.7979709946682293,0.17817314800583983
62,0.1,no_damping,9.992007221626409e-16,309525956858.5609,0.013013013013013013,1000,-0.4077121030545161,0.6676993507465773
62,0.1,cosine,0.0003691173792689074,0.06899055269308046,0.1891891891891892,537,0.12085859180974763,0.273733339046898
62,0.1,grad_clip,0.0,0.08762326333455908,0.5045045045045045,8,0.13653207048812216,0.6929603736726819
62,0.1,adam,0.0005787405068202799,0.13384926703318265,0.4194194194194194,18,0.0664670071254389,0.2430395282734781
62,0.1,adaptive,0.0,2.006783569111793,0.3053053053053053,16,0.8337064160604203,0.18681942777031346
63,0.1,no_damping,9.992007221626409e-16,235781751867.50488,0.012012012012012012,1000,-0.4096598206018569,0.6730742497843195
63,0.1,cosine,8.541684143070081e-06,0.030700975046745918,0.2022022022022022,533,0.05354609505765676,0.14918391416061125
63,0.1,grad_clip,0.0,0.15610546812889753,0.4864864864864865,10,0.04235982022715873,0.6994957209092223
63,0.1,adam,0.0003390142836548505,0.06575064839518183,0.42842842842842843,15,0.013825492600470075,0.15776339869613903
63,0.1,adaptive,0.0,0.3802849462954238,0.2912912912912913,31,0.8199872069530697,0.1887923883330705
64,0.1,no_damping,9.992007221626409e-16,279175844774.90735,0.013013013013013013,1000,-0.4132937377128242,0.6675912900978208
64,0.1,cosine,0.0003124405107268369,0.01127890746780763,0.2022022022022022,531,0.09358549323114339,0.25928088980809316
64,0.1,grad_clip,0.0,0.10130172093360688,0.4934934934934935,8,0.1263112822088955,0.7325237207574152
64,0.1,adam,0.00031863396649851953,0.021016312313833076,0.42742742742742745,10,0.07358443037031193,0.16655169603750578
64,0.1,adaptive,0.0,0.06144674266710052,0.3083083083083083,16,0.8284433612604603,0.22239682573910513
65,0.1,no_damping,9.992007221626409e-16,382289467128.0645,0.014014014014014014,1000,-0.41430829946358483,0.661750948866486
65,0.1,cosine,0.0011153288184397223,0.02911377103898929,0.21021021021021022,529,0.1359510725623818,0.34217199514142366
65,0.1,grad_clip,0.06284130316173045,0.3256756102974618,0.5005005005005005,9,0.11587796449661518,0.719228433883308
65,0.1,adam,0.022432764068803842,0.14498527629941788,0.44544544544544545,38,0.15239111073443318,0.08086609395206458
65,0.1,adaptive,0.0,5.850781209283881,0.32732732732732733,34,0.8397536560140544,0.17088071934198173
66,0.1,no_damping,9.992007221626409e-16,275372302675.7711,0.013013013013013013,1000,-0.41295882479322754,-0.841343213145313
66,0.1,cosine,1.4364985430561343e-05,0.2380426723120452,0.1921921921921922,531,0.09498569346267156,0.10926834106588176
66,0.1,grad_clip,0.4904175707816679,0.3848499456636436,0.4954954954954955,7,0.18506976123760252,0.7216651553847145
66,0.1,adam,0.1288940874914524,0.6080419676595366,0.43343343343343343,9,0.16573838142497713,0.2234109548519357
66,0.1,adaptive,2041.383497197471,21.335675363626503,0.3023023023023023,17,0.8275016285185488,0.3123521000097245
67,0.1,no_damping,9.992007221626409e-16,481585652810.1958,0.013013013013013013,1000,-0.4325562581141386,0.6655298679566667
67,0.1,cosine,0.00011973068254333327,0.19523893267027168,0.2062062062062062,534,-0.0033396815973126795,0.07473024314302473
67,0.1,grad_clip,0.0035055819885794863,0.12667806791257183,0.5085085085085085,7,0.3098160008375844,0.7036388809872058
67,0.1,adam,1.2426792051331147e-06,0.2079288601482086,0.43043043043043044,9,0.23883247385895873,0.11177109319375618
67,0.1,adaptive,0.0,0.07547670132827063,0.3183183183183183,10,0.864311317967791,0.13721494022956215
68,0.1,no_damping,9.992007221626409e-16,311505433775.37805,0.013013013013013013,1000,-0.4161779928942364,0.6663963390556708
68,0.1,cosine,0.004348798524836474,0.08090536181947294,0.19519519519519518,530,0.1155259043388141,0.2748868274013808
68,0.1,grad_clip,0.0,0.05697172100320478,0.4944944944944945,9,0.08316638652094469,0.6913552728226908
68,0.1,adam,0.19470539125462694,0.5176071721317159,0.4114114114114114,48,0.02451449284083141,0.1467630089716594
68,0.1,adaptive,0.02304325807517773,2.5748848641526907,0.28928928928928926,36,0.829501518190115,0.19870152340044459
69,0.1,no_damping,9.992007221626409e-16,406973760492.0714,0.012012012012012012,1000,-0.4249642155553243,-0.8337561665031307
69,0.1,cosine,0.0051201101752862774,0.13900195678798713,0.19119119119119118,532,0.13619793896340032,0.08970622971541306
69,0.1,grad_clip,0.09075669936582223,0.23008362618111347,0.4924924924924925,11,0.03063003777158037,0.6873016776744515
69,0.1,adam,0.038317302180779896,0.3119906029903222,0.43543543543543545,18,0.022580285944091096,0.20022779621838088
69,0.1,adaptive,0.0,0.8474756937759719,0.3083083083083083,27,0.7833390997500369,0.2133770361026864
70,0.1,no_damping,9.992007221626409e-16,323183929234.2043,0.013013013013013013,1000,-0.4173180930439808,0.6662421788486187
70,0.1,cosine,0.0003605863789825613,0.0633979025831476,0.21121121121121122,532,0.12237534038533528,0.27660439848455776
70,0.1,grad_clip,0.07763466385791178,0.21369256583352306,0.4894894894894895,8,0.12959359846276106,0.731270554379186
70,0.1,adam,0.0003832024121650714,0.15621085606251167,0.45545545545545546,9,0.04582811952304979,0.15076256428807183
70,0.1,adaptive,0.0011750069694364512,0.021430914121604493,0.32432432432432434,14,0.8621996642457831,0.17139432038844682
71,0.1,no_damping,9.992007221626409e-16,284362022755.2083,0.013013013013013013,1000,-0.41375855790477506,0.6672056950782526
71,0.1,cosine,0.0004956212315784542,0.41356806629939896,0.1881881881881882,536,0.0963774208701587,0.2275760119316878
71,0.1,grad_clip,0.13296279371852684,0.2824917484851685,0.5105105105105106,2,0.6634779783270495,0.7474536532529324
71,0.1,adam,0.0011817913763284855,0.8594495528825608,0.42842842842842843,2,0.5198513968431764,0.18236017748024885
71,0.1,adaptive,1052.9207653120343,16.1214651549758,0.2962962962962963,3,0.8085888099497305,0.25479419767242495
72,0.1,no_damping,9.992007221626409e-16,258402782758.8189,0.012012012012012012,1000,-0.42015543816859974,0.6717451057515951
72,0.1,cosine,0.00028248774246158423,0.04422839863396348,0.1981981981981982,531,0.0505315466150933,0.15802715648602533
72,0.1,grad_clip,0.0,0.11254938306934986,0.4894894894894895,9,0.09076799405665952,0.7202539106004386
72,0.1,adam,0.00010568602212033107,0.10472558167625756,0.43743743743743746,36,0.03126779838621962,0.16787978934125208
72,0.1,adaptive,89.34519343594974,4.747908724387237,0.2962962962962963,32,0.813596516920076,0.24291331424927448
73,0.1,no_damping,9.992007221626409e-16,344468272607.408,0.016016016016016016,1000,-0.3882508276995912,0.6551592026208146
73,0.1,cosine,0.0001922394778513287,0.021101351458663844,0.20520520520520522,534,0.008187215794209203,0.13833787685569945
73,0.1,grad_clip,0.0,0.10006995776919818,0.4974974974974975,5,0.32020890258563733,0.7408514659594173
73,0.1,adam,0.0001353028771849509,0.030884226877976345,0.4184184184184184,16,0.11321685684619276,0.18810721381945583
73,0.1,adaptive,0.00023580003067326293,0.05261159016264523,0.30930930930930933,6,0.7907788416505628,0.2542741647784601
74,0.1,no_damping,9.992007221626409e-16,495991327976.8292,0.013013013013013013,1000,-0.4340293097769358,-0.8406642032967082
74,0.1,cosine,4.5772823232589324e-05,0.1388570030705958,0.2082082082082082,530,0.0002624603213652472,0.07146555825705601
74,0.1,grad_clip,0.08758821088094883,0.25288129687656985,0.5085085085085085,4,0.4243180226159157,0.732665033460018
74,0.1,adam,0.0,0.2951279701744025,0.44644644644644643,6,0.27295146642062684,0.2371487659576747
74,0.1,adaptive,0.0,1.130481698229102,0.3053053053053053,6,0.8313013630895,0.27327018592917535
75,0.1,no_damping,9.992007221626409e-16,311956521469.03656,0.015015015015015015,1000,-0.40000866664364154,0.6585883762312117
75,0.1,cosine,0.00022008948943282223,0.11057132144040159,0.2012012012012012,529,0.12940485451796524,0.3134408665870133
75,0.1,grad_clip,0.001037813172709473,0.16141738772657127,0.4924924924924925,7,0.3426226409936174,0.7204824466914317
75,0.1,adam,0.00025425219100563547,0.15635301072752847,0.4084084084084084,23,0.14638719203312633,0.18860210393638674
75,0.1,adaptive,0.0,0.5169563170847156,0.30430430430430433,10,0.8546693766853058,0.19977889623926678
76,0.1,no_damping,9.992007221626409e-16,352882111597.83594,0.013013013013013013,1000,-0.4115904411068504,-0.8343621777445348
76,0.1,cosine,0.0004217957625105986,0.023804449180141504,0.2082082082082082,531,0.1358315219987176,0.0704645707730086
76,0.1,grad_clip,0.0,0.12594867199226345,0.4904904904904905,8,0.11106957054798267,0.6987229674926098
76,0.1,adam,0.009132539715920221,0.11492360102193805,0.43343343343343343,16,0.050385928759651935,0.17268823567080913
76,0.1,adaptive,0.0,0.787245290866374,0.30930930930930933,17,0.8523699509931528,0.2003615951257266
77,0.1,no_damping,9.992007221626409e-16,401073825951.6043,0.014014014014014014,1000,-0.40033319357064906,-0.828697193565995
77,0.1,cosine,0.0002367299402571158,0.024135875510859967,0.1961961961961962,528,0.03013421129901619,0.11298993903602832
77,0.1,grad_clip,0.011330646897500901,0.25987233889317674,0.48848848848848847,10,0.039504243855993874,0.6884205144547981
77,0.1,adam,0.00018168975412167715,0.05297647131333166,0.4364364364364364,7,0.01381593278334571,0.2277887762201568
77,0.1,adaptive,0.0,0.10707858057603085,0.2872872872872873,20,0.7629411602833738,0.22512565534711318
78,0.1,no_damping,9.992007221626409e-16,483745807190.62067,0.015015015015015015,1000,-0.41597149014550244,0.6574606671157648
78,0.1,cosine,0.00030416089090174234,0.08691194127309873,0.2062062062062062,528,0.043865402329497316,0.06224442833636126
78,0.1,grad_clip,0.0,0.21907902425560272,0.4954954954954955,5,0.26722697039014587,0.7410048979757607
78,0.1,adam,0.00025217297213348693,0.12311711965603353,0.4244244244244244,13,0.08518453214613725,0.1793421056965887
78,0.1,adaptive,19308.34667528085,44.5003836864016,0.3033033033033033,17,0.8438675699856176,0.1703825785398606
79,0.1,no_damping,9.992007221626409e-16,331465148088.9848,0.013013013013013013,1000,-0.41803336064880764,0.6662945130007283
79,0.1,cosine,3.0359489083894547e-05,0.0654051052770458,0.2022022022022022,535,0.121901874077255,0.28377094775239725
79,0.1,grad_clip,0.009498756036539125,0.09155235843528498,0.4864864864864865,6,0.2587367906259159,0.7371976031633926
79,0.1,adam,0.00012120509622876057,0.170300921508993,0.4294294294294294,10,0.16787941709143703,0.21697124767046608
79,0.1,adaptive,0.0,0.2394845424461633,0.2872872872872873,13,0.7573575110457553,0.2659340598175739
80,0.1,no_damping,9.992007221626409e-16,275205206872.91644,0.013013013013013013,1000,-0.412983831744267,-0.8413488643382133
80,0.1,cosine,0.0015666674846735174,0.02243619518162614,0.2022022022022022,531,0.09358376684349556,0.08719254231557207
80,0.1,grad_clip,0.1694964271508592,0.3855658256745866,0.48148148148148145,8,0.12130565179267892,0.7022065312326345
80,0.1,adam,0.013346684368202006,0.08038094472268063,0.44844844844844844,20,0.037440320648562314,0.13357407859085138
